SlGeneID,Sl_COR,Sl_EN,Sl_EP,Sl_MCO,Sl_MZ,Sl_PH,Sl_V,Sl_QC,Sl_35S
Solyc00g032947.1.1,0,0,0,0,0,0,0,0,0
Solyc00g033860.2.1,0,0,0,0,0,0,0,0,0
Solyc00g033870.2.1,0,0,0,0,0,0,0,0,0
Solyc00g033880.1.1,0,0,0,0,0,0,0,0,0
Solyc00g033885.1.1,0,0,0,0,0,0,0,0,0
Solyc00g033890.1.1,0,0,0,0,0,0,0,0,0
Solyc00g033990.2.1,0,0,0,0,0,0,0,0,0
Solyc00g034000.2.1,0,0,0,0,0,0,0,0,0
Solyc00g034010.2.1,0,0,0,0,0,0,0,0,0
Solyc00g034810.2.1,0,0,0,0,0,0,0,0,0
Solyc00g035010.1.1,0,0,0,0,0,0,0,0,0
Solyc00g035020.1.1,0,0,0,0,0,0,0,0,0
Solyc00g036320.2.1,0,0,0,0,0,0,0,0,0
Solyc00g036520.1.1,0,0,0.067833653,0,1.811671256,0,0,0,0.067556224
Solyc00g036530.1.1,0,0,0,0,0,0,0,0,0
Solyc00g036740.1.1,0,0,0,0,0,0,0,0,0
Solyc00g036750.1.1,26.29656745,26.68267412,80.68990282,55.67747371,8.105726935,65.20425583,22.94220575,216.6786005,4.533792913
Solyc00g036760.2.1,0,0,0,0,0,0,0,0,0
Solyc00g036960.1.1,0,0,0,0,0,0,0,0,0
Solyc00g036962.1.1,0,0,0,0,0,0,0,0,0
Solyc00g036964.1.1,0,0,0,0,0,0,0,0,0
Solyc00g039290.2.1,0,0,0,0,0,0,0,0,0
Solyc00g036968.1.1,0,0,0,0,0,0,0,0,0
Solyc00g039990.2.1,0,0.30615989,0,0,10.59445294,0,13.44488902,46.01554112,0
Solyc00g040290.2.1,0,0,0,0,0,0,0,0,0
Solyc00g040390.2.1,0,0,0,0,0,0,0,0,0
Solyc00g040490.1.1,0,0,0,0,0,0,0,0,0
Solyc00g041090.2.1,0,0,0,0,0,0,0,0,0
Solyc00g041190.1.1,0,0,0,0,0,0,0,0,0
Solyc00g041200.2.1,0,0,0,0,0,0,0,0,0
Solyc00g041210.2.1,0,0,0,0,0,0,0,0,0
Solyc00g041215.1.1,0,0,0,0,0,0,0,0,0
Solyc00g041220.2.1,0,0,0,0,0,0,0,0,0
Solyc00g042120.2.1,0,0,0,0,0,0,0,0,0
Solyc00g042130.2.1,0,0,0,0,0,0,0,0,0
Solyc00g042140.1.1,0,0,0,0,0,0,0,0,0
Solyc00g042640.1.1,0,0,0,0,0,0,0,0,0
Solyc00g042840.1.1,0,4.070786348,0.772445648,0,2.874797096,0,0,0,6.948331136
Solyc00g042850.2.1,0,0,0,0,0,0,0,0,1.838459712
Solyc00g042854.1.1,0,0,0,0,0,0,0,0,0
Solyc00g042858.1.1,0,0,0,0,0,0,0,0,0
Solyc00g044350.3.1,0,0,0,0,0,0,0,0,0
Solyc00g044550.1.1,0,0,0,0,0,0,0,0,0
Solyc00g044750.2.1,0,0,0,0,0,0,0,0,0
Solyc00g044755.1.1,0,0,0,0,0,0,0,0,0
Solyc00g046580.1.1,0,0,0,0,0,0,0,0,0
Solyc00g047180.1.1,0,0,0,0,0,0,0,0,5.288020338
Solyc00g047190.1.1,0,0,0,0,0,0,0,2.543051227,0
Solyc00g047200.1.1,3.520738529,4.710016828,34.8037728,0,5.928003368,0,0,7.195142402,2.4031232
Solyc00g047700.3.1,291.1787356,402.2759184,530.402564,468.2464178,737.8181671,333.1716792,647.4259019,547.3181624,384.9626199
Solyc00g048510.3.1,1.10929621,0,0.359400953,0.994840022,10.96082295,31.25651787,1.079946693,7.842489599,24.31209143
Solyc00g048515.1.1,0,0,0,0,0,0,0,0,0
Solyc00g049210.1.1,0.317698074,0.27646254,0.158893215,0.39876019,0.395067872,0,5.057317223,19.64919221,0.108064176
Solyc00g049220.1.1,0,0,0,0,0,0,0,0,0
Solyc00g049520.2.1,28.82210412,18.51246512,7.354720394,13.94749293,25.07910177,38.47019052,64.32274773,45.75899488,23.14363771
Solyc00g049920.2.1,0,0,0,0,0,0,0,0,0
Solyc00g050020.2.1,0,0,0,0,0,0,0,0,0
Solyc00g050030.2.1,0,0,0,0,0,0,0,0,0
Solyc00g050130.1.1,31.12645635,3.192340923,3.74741945,8.465578241,7.872334112,0.639631928,1.36506452,1.201163644,7.605159027
Solyc00g050430.3.1,8.622087999,0.822716583,1.592148904,1.885705895,3.244948384,0.388536129,1.343874408,4.161630303,1.307341512
Solyc00g052430.3.1,0,0,4.801492742,0,2.552700707,6.51078687,0,0,0.265284739
Solyc00g052540.1.1,0,0,0,0,0,0,0,0,0
Solyc00g052545.1.1,0,0,0,0,0,0,0,0,0
Solyc00g052940.3.1,0.338890105,0,0,0,0.041065171,0.607023005,0,0.501690651,1.210855723
Solyc00g053440.3.1,12.05734948,1.163435027,14.46844449,0,25.77571585,0.982807891,1.937412459,1.964815515,20.80604887
Solyc00g053740.2.1,0,0,0,0,0,0,0,0,0
Solyc00g055940.1.1,0,0,0,0,0,0,0,0,0
Solyc00g055950.1.1,0,0,0,0,0,0,0,0,0
Solyc00g055960.1.1,0,0,0,0,0,0,0,0,0
Solyc00g055970.1.1,0,0,0,0,0,0,0,0,0
Solyc00g055980.2.1,0,0,0,0,0,0,0,0,0
Solyc00g055985.1.1,0,0,0,0,0,0,0,0,0
Solyc00g056180.1.1,0,0,0,0,0,0,0,0,0
Solyc00g056680.1.1,0.067546306,0,1.307967689,0,0.334707126,0,0,0,0.379720438
Solyc00g057280.1.1,0,0,0,0,0,0,0,0,0
Solyc00g057880.3.1,0,0,0,0,0,0,0,0,0
Solyc00g058480.2.1,0,0.141607104,1.907302007,0.518011029,0.061766411,0,0.106915611,3.253370824,0.023252866
Solyc00g058900.2.1,0,0,0,0,0,0,0,0,0
Solyc00g059100.3.1,1.78508755,0.730558471,4.724994216,0.29208915,4.203903213,4.136894593,0,1.65673262,6.891059075
Solyc00g059500.2.1,2.8548885,37.4637124,9.048379665,1.121638667,12.50811678,15.18622321,10.16080186,4.479738576,8.695664181
Solyc00g059505.1.1,0,0,0,0,0,0,0,0,0
Solyc00g060700.2.1,0,0,0,0,0,0,0,0,0
Solyc00g060710.1.1,0,0,0,0,0,0,0,0,0
Solyc00g060810.3.1,0,0,0,0,0,0,0,0,0
Solyc07g021600.2.1,0,0,0,0,0,0,0,0,0
Solyc00g063110.3.1,0,0,0,0,0,0,0,0,0
Solyc00g063510.1.1,0,0,0,0,0,0,0,0,0
Solyc00g065510.2.1,0,0,0,0,0,0,0,0,0
Solyc00g065610.1.1,0,0,0,0,0,0,0,0,0
Solyc00g065620.1.1,0,0,0,0,0,0,0,0,0
Solyc00g065630.2.1,0,0,0,0,0,0,0,0,0
Solyc00g065930.1.1,0,0,0,0,0,0,0,0,0
Solyc00g065940.1.1,0,0,0,0,0,0,0,0,0
Solyc00g066140.1.1,0,0,0,0,0,0,0,0,0
Solyc00g066150.2.1,0,0,0,0,0,0,0,0,0
Solyc00g066350.1.1,0,0,0,0,0,0,0,0,0
Solyc00g066155.1.1,0,0,0,0,0,0,0,0,0
Solyc00g068970.2.1,1667.952064,12829.30803,6134.479187,15999.72247,1999.318419,10180.22144,4466.870279,44937.5683,1060.100471
Solyc00g068980.2.1,0,0,0,0,0,0,0,0,0
Solyc00g068985.1.1,0,0,0.561196963,0,0,0,0,0,0.042849331
Solyc00g069680.2.1,0,0,0,0,0,0,0,0,0
Solyc01g058600.1.1,0,0,0,0,0,0,0,0,0
Solyc00g069880.2.1,0,1.632770857,5.552286011,0,0,6.20892247,0,0.960746553,0.40537993
Solyc00g069883.1.1,0,0,0,0,0,0,0,0,0
Solyc00g069887.1.1,0,0,0,0,0,0,0,0,0
Solyc00g071180.3.1,12.69699877,18.58298177,8.277677077,21.06053654,6.302266116,7.316987626,9.209544607,25.93786994,4.379306372
Solyc00g071580.1.1,0,0,0,0,0,0,0,0,0
Solyc00g071590.1.1,0,0,0,0,0,0,0,0,0
Solyc00g071600.1.1,0,0,0,0,0,0,0,0,0
Solyc00g072100.3.1,0.340742798,20.98682393,0.826788759,0.896213544,6.133817217,22.865136,2.428794423,0.716566743,17.0438477
Solyc00g072400.3.1,15.18515223,33.88188463,27.97713169,21.41687833,55.80540665,20.88239179,14.39724135,43.16648066,138.4431373
Solyc00g072405.1.1,0,0,0,0,0,0,0,2.044406965,0
Solyc00g072800.3.1,0.823330783,0,4.724235184,3.228747612,0,0,0,6.940598695,0.168032653
Solyc00g073900.1.1,0,0,0,0,0,0,0,0,0
Solyc00g073910.2.1,0,0,0,0,0,0,0,0,0
Solyc00g074210.2.1,0,0,0,0,0,0,0,0,0
Solyc00g074810.1.1,0,0,0,0,0,0,0,0,0
Solyc00g074820.1.1,0,0,0,0,0,0,0,0,0
Solyc00g074830.2.1,0,0,0,0,0,0,0,0,0
Solyc00g075030.3.1,0,0,0,0,0,0,0,0,0
Solyc00g075035.1.1,164.4830456,1091.272815,1069.357123,227.4027217,594.8625987,215.4156375,332.8158891,593.9817573,387.1442693
Solyc00g076250.1.1,0,0,0,0,0,0,0,0,0
Solyc06g050450.1.1,0,0,0,0,0,0,0,0,0
Solyc06g050455.1.1,0,0,0.247351951,0,0,0,0,0,0.12148793
Solyc00g080750.3.1,0.122851468,0,4.831963972,0,0.691843086,0,0,0,18.88985494
Solyc00g082150.3.1,52.66446323,26.46491096,42.43538178,49.59805381,51.143713,46.30947351,72.69801002,42.74591325,53.44851183
Solyc00g084650.2.1,0,0,0,0,0,0.100337981,0,0,0
Solyc00g084750.3.1,0.40093858,0,0,0,0,0,0,0,0
Solyc00g084760.1.1,0,0,0,0,0,0,0,0,0
Solyc00g084870.3.1,0,0,0,0,0,0,0,0,0
Solyc00g085070.3.1,25.29613283,7.833702518,15.50589884,26.20336391,14.08752863,32.50464268,0.263716179,5.064686275,22.09084802
Solyc00g085770.1.1,0,0,0,0,0,0,0,0,0
Solyc00g085780.2.1,0,0,0,0,0,0,0,0,0
Solyc03g081340.1.1,0,0,0,0,0,0,0,0,0
Solyc00g088080.1.1,0,0,0,0,0,0,0,0,0
Solyc00g088090.2.1,0,0,0,0,0,0,0,0,0
Solyc00g088190.1.1,0,0,0,0,0,0,0,0,0
Solyc00g088200.1.1,0,0,0,0,0,0,0,0,0
Solyc00g088210.2.1,0,0,0,0,0,0,0,0,0
Solyc06g024210.2.1,2150.07355,18037.67909,9100.758043,23861.58743,2661.242918,14999.39504,6829.732751,54107.41118,1457.240253
Solyc00g090110.1.1,0,0,0,0,0,0,0,0,0
Solyc00g090115.1.1,0,0,0,0,0,0,0,0,0
Solyc00g090120.2.1,0,0,0,0,0,0,0,0,0
Solyc00g090130.2.1,0,0,0,0,0,0,0,0,0
Solyc00g090430.2.1,0,0,0,0,0,0,0,0,0
Solyc00g090630.2.1,0,0,0,0,0,0,0,0,0
Solyc00g090640.1.1,0,0,0,0,0,0,0,0,0
Solyc00g090650.1.1,0,0,0,0,0,0,0,0,0
Solyc00g090660.1.1,0,0,0,0,0,0,0,0,0
Solyc00g090860.2.1,0,0,0,0,0,0,0,0,0
Solyc00g090870.3.1,0.950927001,0,0,0,3.346594744,2.705120371,0,0,5.296796015
Solyc00g091170.3.1,19.58373395,20.86969945,19.27750132,3.051608551,19.59047035,3.495139799,2.634862893,10.3774844,22.1427706
Solyc00g092870.1.1,0,0,0,0,0,0,0,0,0
Solyc00g092880.1.1,0,0,0,0,0,0,0,0,0
Solyc00g092890.1.1,0,0,0,0,0,0,0,0,0
Solyc00g092900.2.1,0,0,0,0,0,0,0,0,0
Solyc00g093000.1.1,0,0,0,0,0,0,0,0,0
Solyc00g093100.2.1,0,0,0,0,0,0,0,0,0
Solyc00g094010.2.1,0,0,0,0,0,0,0,0,0
Solyc00g094020.2.1,0,0,0,0,0,0,0,0,0
Solyc00g094520.1.1,0,0,0,0,0,0,0,0,0
Solyc00g094530.1.1,0,46.64713545,0,0,0,7.159736556,0.775392285,0,0.126977746
Solyc00g094540.1.1,0,6.876589009,10.2716461,2.162784163,0.262689732,13.91990333,0,0,0.385791094
Solyc00g094550.1.1,0,0,0,0,0,0,0,0,0
Solyc00g095450.1.1,0,0,0,0,0,0,0,0,0
Solyc00g095460.1.1,0,0,0,0,0,0,0,0,0
Solyc00g095465.1.1,1.065427939,15.50637861,6.896538368,3.540772835,0.513075353,18.15162125,11.21411959,64.44520486,2.126848008
Solyc00g095860.1.1,1.725182347,2.77614853,1.850652636,1.197997793,34.08140873,3.515939881,0,0,38.10581204
Solyc00g096060.2.1,0.184503483,0,0.060355289,0,0,0,1.694172429,0,0
Solyc00g096460.2.1,6.012013791,0.552970244,15.71821326,26.88559084,22.57304212,0,5.351611157,6.418808895,17.482332
Solyc00g097260.1.1,0,0,0,0,0,0,0,0,0
Solyc00g097960.2.1,0,0,1.651714174,0,2.480604377,0,1.147447603,0,2.369888344
Solyc00g098560.3.1,20.848482,3.495405136,6.138028485,4.987940866,9.709491015,8.517033986,12.18953879,0,11.78311988
Solyc00g099160.1.1,0,0.451183774,49.4007809,0,18.53250065,0,0,0,2.445432837
Solyc00g099460.2.1,0,0,0,0,0,0,0,0,0
Solyc00g099470.1.1,0,0,0,0,0,0,0,0,0
Solyc00g099570.2.1,0,0,0,0,0,0,0,0,0
Solyc00g099580.2.1,0,0,0,0,0,0,0,0,0
Solyc00g099880.2.1,0,0,0,0,0,0,0,0,0
Solyc00g100880.3.1,0.038315966,0,0,0,1.695805563,0,0,0,0.491172243
Solyc00g101700.1.1,0,0,0,0,0,0,0,0,0
Solyc00g102400.3.1,0.00022652,1.071663829,1.349250729,0,2.26E-06,0.048463104,0,0,1.176753816
Solyc00g104200.2.1,0,0,0,0,0,0,0,0,0
Solyc00g104210.1.1,0,0,0,0,0,0,0,0,0
Solyc00g104310.2.1,0,0,0,0,0,0,0,0,0
Solyc00g104320.1.1,0,0,0,0,0,0,0,0,0
Solyc00g104330.2.1,0,0,0,0,0,0,0,0,0
Solyc00g104333.1.1,0,0,0,0,0,0,0,0,0
Solyc00g104337.1.1,0,0,0,0,0,0,0,0,0
Solyc00g104630.2.1,0,0,0,0,0,0,0,0,0
Solyc00g104730.2.1,0,0,0,0,0,0,0,0,0
Solyc00g104740.2.1,0,0,0,0,0,0,0,0,0
Solyc00g104940.1.1,0,0,0,0,0,0,0,0,0
Solyc00g106650.2.1,0,0,0,0,0,0,0,0,0
Solyc00g107050.1.1,0,0,0,0,0,0,0,0,0
Solyc00g107055.1.1,0,0,0,0,0,0,0,0,0
Solyc00g108550.1.1,0,0,0,0,0,2.599003136,0,0,0
Solyc00g108555.1.1,0,0,0,0,0,0,0,0,0
Solyc00g109450.1.1,0,0,0,0,0,0,0,0,0
Solyc00g109850.2.1,0,0,0,0,0,0,0,0,0
Solyc00g109860.2.1,0,0,0,0,0,0,0,0,0
Solyc00g110060.1.1,0,0,0,0,0,0,0,0,0
Solyc00g110070.2.1,0,0,0,0,0,0,0,0,0
Solyc00g110370.1.1,0,0,0,0,0,0,0,0,0
Solyc00g110870.3.1,2.309524633,7.693415969,39.31640103,20.552126,22.41102943,13.083678,10.01585506,21.56251398,28.31488222
Solyc00g111170.2.1,0,0,0,0,0,0,0,0,0
Solyc00g111370.2.1,0,0,0,0,0,0,0,0,0
Solyc00g111770.1.1,0,0,0,0,0,0,0,0,0
Solyc00g111780.2.1,0,0,0,0,0,0,0,0,0
Solyc00g112190.2.1,0,0,0,0,0,0.771949959,0,0,0.023661183
Solyc00g112490.2.1,0,0,0,0,0,0,0,0,0
Solyc00g112500.2.1,0,0,0,0,0,0,0,0,0
Solyc00g112505.1.1,0,0,0,0,0,0,0,0,0
Solyc00g112600.1.1,0,0,0,0,0,0,0,0,0
Solyc00g112700.2.1,0,0,0,0,0,0,0,0,0
Solyc00g112710.1.1,0,0,0,0,0,0,0,0,0
Solyc00g112810.2.1,0,0,0,0,0,0,0,0,0
Solyc00g112820.1.1,0,0,0,0,0,0,0,0,0
Solyc00g112930.3.1,0,0,0,0,0.073709958,1.454269303,0,0,0
Solyc00g113730.1.1,0,0,0,0,0,0,0,0,0
Solyc00g113740.1.1,0,0,0,0,0,0,0,0,0
Solyc00g113750.2.1,0,0,0,0,0,0,0,0,0
Solyc00g114550.1.1,0,0,0,0,0,0,0,0,0
Solyc00g117450.2.1,0,0,0,0,0,0,0,0,0
Solyc00g117650.1.1,0,0,0,0,0,0,0,0,0
Solyc00g117653.1.1,0,0,0,0,0,1.420089132,0,0.838995335,0.131812399
Solyc00g118680.2.1,5.598425636,31.8979815,32.03571132,88.61448303,1.502535313,61.89751925,11.29561016,104.4611674,5.342721029
Solyc00g117655.1.1,0,35.28061645,1.617901046,3.563847971,0.282103645,2.445966886,0,88.42748657,0.635711534
Solyc00g118690.1.1,0,0,0,0,0,0,0,0,1.494162322
Solyc00g117657.1.1,0,0,0,1.324421731,0,0,0,0,0
Solyc00g120120.1.1,0,0,0,0,0,0,0,0,0
Solyc00g120820.1.1,0,0,0,0,0,0,0,0,0
Solyc00g120830.1.1,0,0,0,0,0,0,0,0,0
Solyc00g120930.2.1,0,0,0,0,0,0,0,0,0
Solyc00g121230.2.1,0,0,0,0,0,0,0,0,0
Solyc00g121235.1.1,0,0,0,0,0,0,0,0,0
Solyc00g122530.1.1,0,0,0,0,0,0,0,0,0
Solyc00g123030.1.1,0,0,0,0,0,0,0,0,0
Solyc00g123040.2.1,0,0,0,0,0,0,0,0,0
Solyc00g123240.1.1,0,0,0,0,0,0,0,0,0
Solyc00g124840.2.1,0,0,0,0,0,0,0,0,0
Solyc00g124850.1.1,0,0,0,0,0,0,0,0,0
Solyc00g124860.2.1,0,0,0,0,0,0,0,0,0
Solyc00g125260.2.1,0,0,0,0,0,0,0,0,0
Solyc00g125270.2.1,0,0,0,0,0,0,0,0,0
Solyc00g125275.1.1,0,0,0,0,0,0,0,0,0
Solyc00g125980.1.1,0,0,0,0,0,0,0,0,0
Solyc00g125990.2.1,0.235514442,8.091488217,4.441035956,0.783065575,1.914654977,4.319305494,0,8.700764254,0.72222877
Solyc00g126000.1.1,0,0,0,0,0,0,0,0,0
Solyc00g126010.1.1,0,0,0,0,0,0,0,0,0
Solyc00g126420.2.1,0,0,0,0,0,0,0,0,0
Solyc00g126430.1.1,0,0,0,0,0,0,0,0,0
Solyc00g126440.2.1,0,0,0,0,0,0,0,0,0
Solyc00g127540.2.1,0,0,0,0,0,0,0,0,0
Solyc00g127545.1.1,0,0,0,0,0,0,0,0,0
Solyc00g127550.1.1,0,0,0,0,0,0,0,0,0
Solyc00g127560.2.1,0,0,0,0,0,0,0,0,0
Solyc00g127660.3.1,37.62040654,61.03842839,59.64859134,21.52682477,64.89872389,57.57934504,54.16010534,71.86438422,41.73981279
Solyc00g127670.2.1,2.620333133,3.289639655,8.220657701,1.754965819,7.997975054,2.735824521,2.838418098,0.191708306,2.215891879
Solyc00g127870.3.1,5.368000821,16.8609868,19.77294584,26.00534801,28.17525626,25.28042569,2.526385874,2.391416033,34.62396314
Solyc00g128870.3.1,24.85061807,7.120820744,13.01297336,7.348417887,14.52727589,19.5562736,0.434310964,121.7567394,17.72562268
Solyc00g128875.1.1,0,0,0,0,0,0,0,0,0
Solyc00g129670.2.1,0,0,0,0,0,0,0,0,0
Solyc00g129680.2.1,0,0,0,0,0,0,0,0,0
Solyc00g129685.1.1,0,0,0,0,0,0,0,0,0
Solyc00g129880.2.1,0,0,0,0,0,0,0,0,0
Solyc00g129980.1.1,0,0,0,0,0,0,0,0,0
Solyc00g130180.2.1,0,0,0,0,0,0,0,0,0
Solyc00g130190.1.1,0,0,0,0,0,0,0,0,0
Solyc00g130290.1.1,0,0,0,0,0,0,0,0,0
Solyc00g130690.1.1,0,0,0,0,0,0,0,0,0
Solyc00g130700.2.1,0,0,0,0,0,0,0,0,0
Solyc00g130800.2.1,0,0,0,0,0,0,0,0,0
Solyc00g130810.1.1,0,0,0,0,0,0,0,0,0
Solyc00g131610.2.1,0,0,0,0,0,0,0,0,0
Solyc00g133110.2.1,0,0.388112006,0.418382743,0,0,0,0,0,0
Solyc00g133710.2.1,0,0,0,0,0,0,0,0,0
Solyc00g133720.2.1,0,0,0,0,0,0,0,0,0
Solyc00g134620.2.1,0,0,0,0,0,0,0,0,0
Solyc00g134820.1.1,0,0,0,0,0,0,0,0,0
Solyc00g134830.1.1,0,0,0,0,0,0,0,0,0
Solyc00g134840.1.1,0,0,0,0,0,0,0,0,0
Solyc00g135040.2.1,0,0,0,0,0,0,0,0,0
Solyc00g135050.2.1,0,0,0,0,0,0,0,0,0
Solyc00g135060.1.1,0,0,0,0,0,0,0,0,0
Solyc00g135260.2.1,0,0,0,0,0,0,0,0,0
Solyc00g136260.1.1,0,0,0,0,0.423157369,0,0,0,1.819279731
Solyc00g136560.3.1,0,0,0,0,0,0,0,0,0.176170019
Solyc00g136565.1.1,0.417900351,11.22047733,42.80401989,6.954656508,41.94756028,2.0149087,2.054747413,1.0637449,39.37961618
Solyc00g139760.2.1,0,0,0,0,0,0,0,0,0
Solyc00g140060.3.1,136.0672833,79.91663813,120.2908065,70.20324274,158.0192152,140.0003856,148.6964614,99.12353332,124.262494
Solyc00g141360.1.1,0,0,5.227881374,0,1.042719494,0,0,0,1.6857205
Solyc00g141560.2.1,0,0,0,0,0,0,0,0,0
Solyc00g142170.3.1,0,0.605217467,0,0,1.690997086,0,0.904887654,0,0.255255869
Solyc00g142160.1.1,0,0,0,0,0,0,0,0,0
Solyc00g143770.2.1,90.36564356,5.035620711,53.19687234,5.96463472,134.4474748,70.39643529,0,14.30707183,90.87783113
Solyc00g144470.1.1,0,0,0,0,0,0,0,0,0
Solyc00g143777.1.1,0,0,0,0,0,0,0,0,0
Solyc00g145170.2.1,0.305886996,0,0,0,0,0,1.207082321,0,0.497482799
Solyc00g147570.3.1,0,0,0,0,0,0,0,0,0
Solyc00g147577.1.1,12.73706699,31.18899953,0,23.17374556,9.71806237,0,12.77905285,2.455765685,9.656159985
Solyc00g153680.1.1,0,0,0,0,0,0,0,0,0
Solyc00g153980.1.1,0,0,0,0,0,0,0,0,0
Solyc00g154480.2.1,0,0,0,0,0,0,0,0,0
Solyc00g154980.1.1,0,0,0,0,0,0,0,0,0
Solyc00g156980.3.1,10.56626063,1.271902864,0.127833794,0,7.970883146,0,0.388714031,0,3.500032849
Solyc00g157080.2.1,0,0,0,0,0,0,0,0,0
Solyc00g157083.1.1,0,0,0,0,0,0,0,0,0
Solyc00g157087.1.1,0,0,0,0,0,0,0,0,0
Solyc00g160780.2.1,0,0,0,0,0,0,0,0,0
Solyc00g160785.1.1,0,0,0.05877744,0.238382909,0.059246036,0,0,0,0.042482262
Solyc09g056230.2.1,0,0,0,0,0,0,0,0,0
Solyc00g164580.1.1,0.327442678,0,0,0,0,0,0,0,0
Solyc00g164680.2.1,0.31272144,0,0,0,0.065576648,0,0,0,0.928372577
Solyc00g165190.1.1,0,0,0,0,0,0,0,0,0
Solyc00g165195.1.1,0,0,0,0,0,0,0,0,0
Solyc00g167290.1.1,0,0,0,0,0,0,0,0,0
Solyc00g167300.2.1,0,0,0,0,0,0,0,0,0
Solyc00g167800.1.1,0,0,0,0,0,0,0,0,0
Solyc00g170200.1.1,22.53156154,0.535428002,0.884256512,0,0.372028271,0,0.800540284,0,16.70720248
Solyc00g170210.3.1,26.87833658,16.86923981,17.12741323,12.04177358,13.6371665,0.194720869,16.56868516,7.141851265,11.57052065
Solyc00g170510.2.1,0,0,0,0,0,0,0,0,0
Solyc00g171710.2.1,0,0,0,0,0,0,0,0,0
Solyc00g171810.3.1,1.942714461,31.76977324,17.41573682,17.70262733,7.358348062,18.47894458,8.866879733,23.54297629,2.756789465
Solyc00g172410.2.1,0,0,0,0,0,0,0,0,0
Solyc00g173430.2.1,0,0,0,0,0,0,0,0,0
Solyc00g174330.3.1,0,0,0,0,0,0,0,0,0
Solyc00g174340.2.1,0.391714541,1.645899446,0.447521195,3.440920924,10.3655634,20.58411514,9.437856141,3.507017589,0.617768028
Solyc00g174345.1.1,0,0,0,0,0,0,0,0,0
Solyc00g178340.2.1,0,0,0.368585641,0,0,0,0,0.674824913,1.176706698
Solyc00g179240.2.1,0,4.479923531,3.01279806,0,0.340571375,0,0,0,0.24002214
Solyc00g180440.2.1,0,0,0.309935127,0,1.049713936,0,0,0,0
Solyc00g180840.2.1,0,0,0,0,0,0,0,0,0
Solyc00g181240.1.1,0,0,0,0,0,0,0,0,0
Solyc00g181250.2.1,0.160635759,0,0,0,0,0,0,0,0
Solyc00g183050.2.1,0,0,0,0,0,0,0,0,0
Solyc00g183055.1.1,0,0,0,0,0,0,0,0,0
Solyc00g183550.2.1,0,0,0,0,0,0,0,0,0
Solyc00g183555.1.1,0,0,0,0,0,0,0,0,0
Solyc00g184350.3.1,26.37706397,16.61033239,10.82360926,19.50467219,14.26299409,21.90000093,28.60799838,3.587071114,10.44029986
Solyc00g184357.1.1,0,0,0,0,0,0,0,0,0
Solyc00g185750.1.1,0,0,0,0,0,0,0,0,0
Solyc00g185850.1.1,0,0,0,0,0,0,0,0,0
Solyc00g187050.3.1,0,0,0,0,0.060019506,0.7695696,0,0,0.036690928
Solyc00g188750.1.1,0,0,0,0,0,0,0,0,0
Solyc00g188850.3.1,0,0,0,0,0,0,0,0,0
Solyc00g188853.1.1,0,0,0,0,0,0,0,0,0
Solyc00g195350.2.1,0,0,0,0,0,0,0,0,0
Solyc00g188855.1.1,0,0,0,0,0,0,0,0,0
Solyc00g195360.1.1,6.687309955,4.134146648,2.053107452,10.50286427,0,0,12.07907459,20.75706296,0.411497357
Solyc00g188857.1.1,74.23132896,75.71259721,58.46259079,65.45167033,66.57549225,95.35163599,67.68171864,36.2259793,62.02070276
Solyc00g198360.1.1,0,0,0,0,0,0,0,0,0
Solyc00g201060.1.1,0,0,0,0,0,0,0,0,0
Solyc00g201160.3.1,0.050176184,0.177464588,0,0,0.048434527,2.704579351,0.104222256,0.212974106,0.285576697
Solyc00g201165.1.1,0,0,0,0,0,0,0,0,0
Solyc00g202560.2.1,0,0,0,0,0,0,0,0,0
Solyc00g203660.2.1,0,0,0,0,0.514385578,0,0,0,0
Solyc00g207960.1.1,0,0,0,0,0,0,0,0,0
Solyc00g209460.2.1,0,0,0,0,0,0,0,0,2.142324852
Solyc12g062400.2.1,0,0,0,0,0,0,0,0,0
Solyc00g210860.1.1,0,0,0,0,0,0,0,0,0
Solyc00g212260.2.1,0,0,0,0,0,0,0,0,0
Solyc00g212265.1.1,0,0,0,0,0,0,0,0,0
Solyc00g213960.1.1,0,0,0,0,0,0,0,0,0
Solyc00g215560.2.1,0.500882639,7.624903261,2.627464695,12.97007445,0.392797416,0.567143548,0,0,0.187177064
Solyc00g217560.1.1,0,0,0.314612267,0,2.153297482,0,0,0,7.533801484
Solyc00g217960.1.1,2.350574717,0,35.88324395,0,11.85167436,0,0,0,17.3290805
Solyc00g218560.1.1,0,0,0,0,0,0,0,0,0
Solyc00g222060.1.1,0,0,0,0,0,0,0,0,0
Solyc00g222063.1.1,0.092168127,0,0.110783931,0,0.066369665,0,0,0,0
Solyc00g222067.1.1,0,0,0,0,0,0,0,0,0
Solyc00g226760.1.1,0,0,0,0,0,0,0,0,0
Solyc00g227860.1.1,3.102445785,0.43565014,3.256816339,0.700148121,1.354458547,0,0,0,3.697342722
Solyc00g227960.1.1,0,0,0,0,0,0,0,0,0
Solyc00g230060.2.1,0.05989522,0.154530927,0,0,0.053685613,8.145700623,0,16.74629717,0
Solyc00g230070.1.1,0,0,0,0,0,0,0,0,0
Solyc00g230080.1.1,0,0,0,0,0,0,0,6.340243575,0
Solyc00g230280.1.1,0,0,0,0,0,0,0,0,0
Solyc00g231680.2.1,0,0,0,0,0,0,0,0,0
